Date,SKU_ID,SKU_Name,Category,Region,Units_Sold,Unit_Price,Current_Stock,Reorder_Level,Lead_Time_Days,Promotion_Flag,Revenue
2026-07-26,SKU1023,Beauty_Item_3,BEAUTY,East,141.0,2089.04,1104.9,68,10,0,294554.64
11-05-2025,SKU1011,Apparel_Item_1,APPAREL,South,127.0,1907.31,551.5,41,15,0,242228.37
2025-09-28,SKU1021,Beauty_Item_1,Beauty,South,287.0,1121.02,129.7,69,5,0,321732.74
2024-10-27,SKU1007,Grocery_Item_2,Grocery,West,232.0,1627.47,943.6,69,10,0,377573.04
2025-10-26,SKU1019,Home_Item_4,Home & Kitchen,West,279.0,368.31,-2580.0,48,15,0,102758.49
2026-01-04,SKU1021,Beauty_Item_1,Beauty,South,405.0,1121.02,240.8,69,5,0,454013.1
2025-12-07,SKU1012,Apparel_Item_2,Apparel,South,90.0,2428.21,383.7,73,11,0,218538.9
2024-10-27,SKU1013,Apparel_Item_3,APPAREL,East,227.0,1957.04,3881.6,31,16,0,444248.08
2024-11-03,SKU1003,Electronics_Item_3,Electronics,West,325.0,280.73,578.5,78,12,0,91237.25
2025-03-09,SKU1019,Home_Item_4,Home & Kitchen,East,228.0,368.31,793.0,48,15,0,83974.68
2025-12-07,SKU1017,Home_Item_2,Home & Kitchen,West,392.0,848.27,4148.7,42,19,0,332521.84
2025-11-23,SKU1020,Home_Item_5,HOME & KITCHEN,East,38.0,605.93,77.6,60,13,0,23025.34
2025-02-16,SKU1010,Grocery_Item_5,Grocery,South,234.0,2077.7,3504.1,57,7,0,486181.8
2024-10-20,SKU1019,Home_Item_4,Home & Kitchen,West,240.0,368.31,1180.1,48,15,0,88394.4
2026-05-24,SKU1002,Electronics_Item_2,Electronics,North,153.0,2153.56,113.2,61,4,0,329494.68
2026-06-28,SKU1014,Apparel_Item_4,Apparel,West,134.0,,767.6,22,11,0,159924.98
2026-05-03,SKU1019,Home_Item_4,Home & Kitchen,East,180.0,368.31,889.9,48,15,0,66295.8
2026-03-22,SKU1003,Electronics_Item_3,Electronics,South,247.0,280.73,1440.3,78,12,0,69340.31
2026-05-24,SKU1013,Apparel_Item_3,Apparel,West,263.0,1957.04,615.9,31,16,0,514701.52
2025-01-19,SKU1001,Electronics_Item_1,Electronics,West,,1946.19,182.7,46,14,0,180995.67
2025-05-04,SKU1022,Beauty_Item_2,Beauty,West,68.0,1765.65,540.9,38,4,0,120064.2
2025-06-15,SKU1003,Electronics_Item_3,Electronics,North,359.0,280.73,102.8,78,12,1,100782.07
2026-02-22,SKU1003,Electronics_Item_3,Electronics,East  ,320.0,280.73,709.0,78,12,0,89833.6
2025-11-30,SKU1017,Home_Item_2,Home & Kitchen,South,347.0,848.27,4540.7,42,19,0,294349.69
2026-04-26,SKU1021,Beauty_Item_1,Beauty,South,234.0,1121.02,516.9,69,5,0,262318.68
2025-08-10,SKU1015,Apparel_Item_5,Apparel,South,28.0,428.01,132.5,60,16,0,11984.28
2024-09-29,SKU1007,Grocery_Item_2,Grocery,North,415.0,1627.47,144.9,69,10,1,675400.05
2024-11-24,SKU1004,Electronics_Item_4,Electronics,South,387.0,1914.79,5505.7,67,15,0,741023.73
2025-07-06,SKU1012,Apparel_Item_2,Apparel,East,50.0,2428.21,543.1,73,11,0,121410.5
2024-12-01,SKU1012,Apparel_Item_2,Apparel,East,65.0,2428.21,431.4,73,11,0,157833.65
2025-06-22,SKU1003,Electronics_Item_3,Electronics,South,214.0,280.73,1591.3,78,12,0,60076.22
2025-03-30,SKU1016,Home_Item_1,HOME & KITCHEN,East,63.0,1874.67,404.2,78,9,0,118104.21
01-03-2026,SKU1003,Electronics_Item_3,ELECTRONICS,North,306.0,280.73,403.0,78,12,0,85903.38
2025-08-24,SKU1015,Apparel_Item_5,Apparel,South  ,40.0,428.01,277.8,60,16,0,17120.4
2026-03-08,SKU1019,Home_Item_4,Home & Kitchen,North,164.0,368.31,857.6,48,15,0,60402.84
2026-07-05,SKU1001,Electronics_Item_1,Electronics,East,51.0,1946.19,159.0,46,14,0,99255.69
2026-07-19,SKU1022,Beauty_Item_2,Beauty,East,71.0,1765.65,800.0,38,4,0,125361.15
2025-10-26,SKU1017,Home_Item_2,Home & Kitchen,West,400.0,848.27,1659.6,42,19,0,339308.0
2026-05-17,SKU1003,Electronics_Item_3,Electronics,West,235.0,280.73,938.2,78,12,0,65971.55
2024-11-10,SKU1013,Apparel_Item_3,Apparel,North,226.0,1957.04,3347.6,31,16,0,442291.04
2024-10-27,SKU1001,Electronics_Item_1,Electronics,East,114.0,1946.19,266.5,46,14,0,221865.66
2025-06-08,SKU1005,Electronics_Item_5,ELECTRONICS,North,44.0,363.88,139.4,47,18,0,16010.72
2026-02-01,SKU1004,Electronics_Item_4,Electronics,West,327.0,,890.8,67,15,0,626136.33
2026-05-31,SKU1001,Electronics_Item_1,Electronics,East,52.0,1946.19,420.0,46,14,0,101201.88
2025-06-01,SKU1001,Electronics_Item_1,Electronics,South,47.0,1946.19,388.5,46,14,0,91470.93
2026-07-05,SKU1015,Apparel_Item_5,Apparel,East,29.0,428.01,148.5,60,16,0,12412.29
2024-10-06,SKU1012,Apparel_Item_2,Apparel,South,77.0,2428.21,228.4,73,11,0,186972.17
2024-12-15,SKU1015,Apparel_Item_5,Apparel,South,47.0,428.01,743.8,60,16,0,20116.47
2025-07-13,SKU1021,Beauty_Item_1,Beauty,West,209.0,1121.02,100.5,69,5,0,234293.18
2025-03-30,SKU1004,Electronics_Item_4,Electronics,East,300.0,1914.79,653.9,67,15,0,574437.0
2025-06-08,SKU1010,Grocery_Item_5,Grocery,South,160.0,2077.7,1176.4,57,7,0,332432.0
2024-12-15,SKU1009,Grocery_Item_4,Grocery,North,265.0,1408.73,131.7,23,18,0,373313.45
2025-01-12,SKU1008,Grocery_Item_3,Grocery,East,117.0,1136.36,213.0,33,11,0,132954.12
2026-01-25,SKU1011,Apparel_Item_1,Apparel,North  ,188.0,1907.31,328.5,41,15,0,358574.28
2024-12-22,SKU1024,Beauty_Item_4,Beauty,South,118.0,999.32,90.6,37,19,0,117919.76
2026-03-08,SKU1006,Grocery_Item_1,Grocery,East,256.0,958.46,853.7,75,6,0,245365.76
2025-06-15,SKU1011,Apparel_Item_1,Apparel,South,122.0,1907.31,808.2,41,15,0,232691.82
2025-07-27,SKU1023,Beauty_Item_3,Beauty,South,140.0,2089.04,575.9,68,10,0,292465.6
2025-02-23,SKU1009,Grocery_Item_4,GROCERY,South,216.0,1408.73,4160.3,23,18,0,304285.68
2024-11-17,SKU1010,Grocery_Item_5,Grocery,North,237.0,2077.7,1322.4,57,7,0,492414.9
2025-03-09,SKU1009,Grocery_Item_4,Grocery,North,162.0,1408.73,3813.3,23,18,0,228214.26
2024-11-17,SKU1021,Beauty_Item_1,Beauty,South,377.0,1121.02,1246.4,69,5,0,422624.54
2026-05-10,SKU1010,Grocery_Item_5,Grocery,North,339.0,2077.7,1253.2,57,7,1,704340.3
2025-08-03,SKU1010,Grocery_Item_5,Grocery,South,186.0,2077.7,1077.5,57,7,0,386452.2
2026-01-11,SKU1015,Apparel_Item_5,Apparel,South,36.0,428.01,137.7,60,16,0,15408.36
2025-05-11,SKU1008,Grocery_Item_3,Grocery,East,54.0,1136.36,54.2,33,11,0,61363.44
2026-08-02,SKU1015,Apparel_Item_5,APPAREL,South,37.0,428.01,218.5,60,16,0,15836.37
2025-09-14,SKU1011,Apparel_Item_1,Apparel,West,231.0,1907.31,1450.2,41,15,1,440588.61
2026-03-08,SKU1001,Electronics_Item_1,ELECTRONICS,North,112.0,1946.19,161.6,46,14,1,217973.28
2026-05-24,SKU1012,Apparel_Item_2,Apparel,East,79.0,2428.21,295.4,73,11,0,191828.59
2025-03-23,SKU1002,Electronics_Item_2,Electronics,East,166.0,2153.56,,61,4,0,357490.96
2025-03-16,SKU1015,Apparel_Item_5,Apparel,East,31.0,428.01,109.8,60,16,0,13268.31
2026-04-26,SKU1022,Beauty_Item_2,BEAUTY,North,56.0,1765.65,276.1,38,4,0,98876.4
2025-07-27,SKU1021,Beauty_Item_1,Beauty,North,294.0,1121.02,,69,5,0,329579.88
2025-04-27,SKU1015,Apparel_Item_5,Apparel,South,35.0,428.01,98.7,60,16,1,14980.35
2024-10-13,SKU1022,Beauty_Item_2,Beauty,East,98.0,1765.65,1926.2,38,4,0,173033.7
2024-11-03,SKU1005,Electronics_Item_5,Electronics,West,87.0,363.88,155.1,47,18,0,31657.56
2025-02-23,SKU1011,Apparel_Item_1,Apparel,East  ,173.0,1907.31,294.0,41,15,0,329964.63
2025-11-02,SKU1022,Beauty_Item_2,Beauty,South,140.0,1765.65,1265.2,38,4,0,247191.0
2025-03-09,SKU1021,Beauty_Item_1,Beauty,West  ,261.0,,2956.3,69,5,0,292586.22
2026-04-19,SKU1003,Electronics_Item_3,Electronics,West,252.0,280.73,,78,12,0,70743.96
2025-01-26,SKU1008,Grocery_Item_3,GROCERY,North,85.0,1136.36,33.0,33,11,0,96590.6
2025-11-16,SKU1024,Beauty_Item_4,Beauty,West,116.0,,576.6,37,19,0,115921.12
2025-04-27,SKU1002,Electronics_Item_2,Electronics,West,137.0,2153.56,2118.7,61,4,0,295037.72
2025-10-05,SKU1009,Grocery_Item_4,Grocery,South,263.0,1408.73,723.1,23,18,0,370495.99
2025-08-17,SKU1025,Beauty_Item_5,Beauty,West,300.0,1722.11,2888.2,28,14,1,516633.0
2025-12-28,SKU1020,Home_Item_5,Home & Kitchen,West,38.0,605.93,124.4,60,13,0,23025.34
01-12-2024,SKU1007,Grocery_Item_2,Grocery,West,343.0,1627.47,1041.6,69,10,0,558222.21
2025-05-25,SKU1007,Grocery_Item_2,Grocery,North,233.0,1627.47,407.2,69,10,0,379200.51
2024-11-03,SKU1006,Grocery_Item_1,Grocery,South,381.0,958.46,444.2,75,6,0,365173.26
2026-07-05,SKU1014,Apparel_Item_4,APPAREL,,130.0,1193.47,637.6,22,11,0,155151.1
2026-06-14,SKU1021,Beauty_Item_1,Beauty,West,191.0,1121.02,205.6,69,5,0,214114.82
2025-11-30,SKU1003,Electronics_Item_3,Electronics,East,336.0,,1333.4,78,12,0,94325.28
2026-01-25,SKU1019,Home_Item_4,Home & Kitchen,North,115.0,368.31,646.1,48,15,0,42355.65
2025-11-09,SKU1009,Grocery_Item_4,Grocery,North,253.0,1408.73,610.3,23,18,0,356408.69
2025-10-26,SKU1011,Apparel_Item_1,Apparel,North,185.0,1907.31,364.2,41,15,0,352852.35
2025-11-02,SKU1005,Electronics_Item_5,Electronics,West,74.0,363.88,313.9,47,18,0,26927.12
2026-03-01,SKU1025,Beauty_Item_5,Beauty,South,305.0,1722.11,5558.2,28,14,0,525243.55
2025-11-16,SKU1016,Home_Item_1,Home & Kitchen,South,101.0,1874.67,573.9,78,9,0,189341.67
2024-11-10,SKU1008,Grocery_Item_3,Grocery,West,125.0,1136.36,604.5,33,11,0,142045.0
2025-08-03,SKU1016,Home_Item_1,Home & Kitchen,South,85.0,1874.67,145.6,78,9,0,159346.95
26-01-2025,SKU1022,Beauty_Item_2,BEAUTY,East,124.0,1765.65,531.7,38,4,0,218940.6
2025-06-15,SKU1015,Apparel_Item_5,Apparel,North,28.0,428.01,123.3,60,16,0,11984.28
2026-02-15,SKU1002,Electronics_Item_2,Electronics,North,220.0,2153.56,307.1,61,4,0,473783.2
2025-10-05,SKU1011,Apparel_Item_1,APPAREL,East,155.0,1907.31,930.2,41,15,0,295633.05
2025-12-28,SKU1002,Electronics_Item_2,Electronics,East,259.0,2153.56,736.2,61,4,0,557772.04
2025-09-21,SKU1014,Apparel_Item_4,Apparel,North,199.0,1193.47,677.9,22,11,0,237500.53
2025-03-16,SKU1002,Electronics_Item_2,Electronics,North,200.0,2153.56,2997.7,61,4,0,430712.0
2024-10-06,SKU1025,Beauty_Item_5,Beauty,North,320.0,1722.11,1549.3,28,14,0,551075.2
27-10-2024,SKU1012,Apparel_Item_2,Apparel,West,144.0,2428.21,470.2,73,11,1,349662.24
2025-09-07,SKU1016,Home_Item_1,Home & Kitchen,South,74.0,1874.67,352.3,78,9,0,138725.58
2026-05-31,SKU1017,Home_Item_2,HOME & KITCHEN,North,174.0,848.27,5442.6,42,19,0,147598.98
2024-09-29,SKU1009,Grocery_Item_4,Grocery,South,234.0,1408.73,181.5,23,18,0,329642.82
2024-09-01,SKU1010,Grocery_Item_5,Grocery,East,245.0,2077.7,1487.4,57,7,0,509036.5
2025-11-16,SKU1010,Grocery_Item_5,Grocery,East,213.0,2077.7,284.6,57,7,0,442550.1
2024-09-01,SKU1005,Electronics_Item_5,Electronics,East,65.0,,109.7,47,18,0,23652.2
2024-11-03,SKU1020,Home_Item_5,HOME & KITCHEN,South,44.0,605.93,452.3,60,13,0,26660.92
2025-03-16,SKU1014,Apparel_Item_4,Apparel,South  ,131.0,1193.47,87.4,22,11,0,156344.57
24-08-2025,SKU1006,Grocery_Item_1,Grocery,South,397.0,958.46,333.3,75,6,1,380508.62
2026-07-12,SKU1003,Electronics_Item_3,Electronics,West,334.0,280.73,535.8,78,12,0,93763.82
2024-11-03,SKU1024,Beauty_Item_4,BEAUTY,South,113.0,999.32,335.5,37,19,0,112923.16
2026-01-04,SKU1010,Grocery_Item_5,Grocery,West,246.0,2077.7,1256.9,57,7,0,511114.2
2026-01-18,SKU1003,Electronics_Item_3,ELECTRONICS,West,351.0,280.73,426.0,78,12,0,98536.23
2024-11-24,SKU1023,Beauty_Item_3,Beauty,North,221.0,2089.04,736.4,68,10,0,461677.84
2025-12-14,SKU1015,Apparel_Item_5,Apparel,East,41.0,428.01,370.7,60,16,0,17548.41
2024-09-15,SKU1015,Apparel_Item_5,Apparel,West,40.0,428.01,90.3,60,16,0,17120.4
2025-04-13,SKU1002,Electronics_Item_2,Electronics,West,122.0,2153.56,2397.7,61,4,0,262734.32
2025-07-06,SKU1023,Beauty_Item_3,Beauty,North,120.0,2089.04,1012.9,68,10,0,250684.8
2025-07-06,SKU1002,Electronics_Item_2,Electronics,South,151.0,2153.56,822.7,61,4,0,325187.56
2026-04-12,SKU1012,Apparel_Item_2,Apparel,West,73.0,2428.21,707.4,73,11,0,177259.33
2026-08-23,SKU1008,Grocery_Item_3,GROCERY,West,70.0,1136.36,342.3,33,11,0,79545.2
2026-07-26,SKU1017,Home_Item_2,Home & Kitchen,North  ,278.0,848.27,3421.6,42,19,0,235819.06
2025-08-17,SKU1002,Electronics_Item_2,Electronics,East,184.0,2153.56,1033.6,61,4,0,396255.04
2025-01-05,SKU1004,Electronics_Item_4,Electronics,East,420.0,1914.79,2954.7,67,15,0,804211.8
2025-10-05,SKU1004,Electronics_Item_4,Electronics,West,464.0,1914.79,75.5,67,15,0,888462.56
2025-12-14,SKU1006,Grocery_Item_1,Grocery,East,,958.46,463.3,75,6,0,334502.54
2025-11-02,SKU1025,Beauty_Item_5,Beauty,West,,1722.11,702.7,28,14,1,771505.28
2026-03-15,SKU1011,Apparel_Item_1,Apparel,,180.0,1907.31,867.5,41,15,0,343315.8
2024-09-15,SKU1011,Apparel_Item_1,Apparel,,,1907.31,,41,15,0,268930.71
2026-04-12,SKU1011,Apparel_Item_1,Apparel,North,144.0,1907.31,177.5,41,15,0,274652.64
2025-07-20,SKU1009,Grocery_Item_4,Grocery,South,199.0,1408.73,472.3,23,18,0,280337.27
2025-06-15,SKU1018,Home_Item_3,Home & Kitchen,West,135.0,1200.41,803.0,31,17,0,162055.35
2026-04-26,SKU1019,Home_Item_4,HOME & KITCHEN,West  ,185.0,368.31,1069.9,48,15,0,68137.35
2025-11-02,SKU1018,Home_Item_3,Home & Kitchen,North,186.0,1200.41,2728.0,31,17,0,223276.26
20-07-2025,SKU1018,Home_Item_3,Home & Kitchen,West,145.0,1200.41,44.0,31,17,0,174059.45
2025-03-16,SKU1013,Apparel_Item_3,Apparel,West,250.0,1957.04,1026.6,31,16,0,489260.0
2024-12-22,SKU1018,Home_Item_3,Home & Kitchen,West,185.0,1200.41,846.6,31,17,0,222075.85
2026-02-08,SKU1018,Home_Item_3,HOME & KITCHEN,North,,1200.41,411.6,31,17,0,231679.13
2024-09-22,SKU1023,Beauty_Item_3,Beauty,West,181.0,2089.04,492.4,68,10,0,378116.24
2024-10-20,SKU1017,Home_Item_2,Home & Kitchen,North,,848.27,5173.6,42,19,1,462307.15
2025-12-28,SKU1001,Electronics_Item_1,ELECTRONICS,West,83.0,1946.19,69.7,46,14,0,161533.77
06-10-2024,SKU1016,Home_Item_1,Home & Kitchen,West,87.0,1874.67,221.0,78,9,0,163096.29
2026-04-12,SKU1019,Home_Item_4,HOME & KITCHEN,West,193.0,368.31,1438.9,48,15,0,71083.83
2024-11-03,SKU1002,Electronics_Item_2,Electronics,South,250.0,2153.56,702.9,61,4,0,538390.0
2025-07-20,SKU1003,Electronics_Item_3,Electronics,,271.0,280.73,605.3,78,12,1,76077.83
2025-06-22,SKU1019,Home_Item_4,Home & Kitchen,East,152.0,368.31,429.7,48,15,0,55983.12
2025-06-22,SKU1017,Home_Item_2,Home & Kitchen,South,208.0,848.27,1564.3,42,19,0,176440.16
2024-12-08,SKU1004,Electronics_Item_4,Electronics,East,467.0,1914.79,4592.7,67,15,0,894206.93
2025-02-02,SKU1012,Apparel_Item_2,APPAREL,,67.0,2428.21,194.5,73,11,0,162690.07
2024-10-06,SKU1021,Beauty_Item_1,Beauty,North,337.0,1121.02,1798.4,69,5,0,377783.74
2024-11-24,SKU1022,Beauty_Item_2,BEAUTY,,119.0,1765.65,1065.2,38,4,0,210112.35
2025-03-02,SKU1016,Home_Item_1,Home & Kitchen,West,94.0,1874.67,682.2,78,9,0,176218.98
2025-02-09,SKU1007,Grocery_Item_2,Grocery,North,214.0,1627.47,912.9,69,10,0,348278.58
2026-05-31,SKU1013,Apparel_Item_3,Apparel,West,273.0,1957.04,342.9,31,16,0,534271.92
2025-11-09,SKU1021,Beauty_Item_1,Beauty,West,338.0,1121.02,1428.9,69,5,0,378904.76
2025-03-09,SKU1025,Beauty_Item_5,Beauty,South  ,234.0,1722.11,3475.9,28,14,0,402973.74
2025-08-10,SKU1010,Grocery_Item_5,Grocery,West,293.0,2077.7,784.5,57,7,1,608766.1
2026-03-01,SKU1012,Apparel_Item_2,Apparel,East  ,83.0,2428.21,1154.4,73,11,0,201541.43
2026-05-31,SKU1019,Home_Item_4,Home & Kitchen,East,198.0,368.31,1203.9,48,15,0,72925.38
2026-07-26,SKU1005,Electronics_Item_5,ELECTRONICS,West  ,68.0,363.88,297.3,47,18,0,24743.84
2026-05-17,SKU1021,Beauty_Item_1,Beauty,North,303.0,1121.02,1168.6,69,5,0,339669.06
2026-01-18,SKU1006,Grocery_Item_1,Grocery,South,358.0,958.46,1604.6,75,6,0,343128.68
2025-01-05,SKU1008,Grocery_Item_3,Grocery,West,110.0,1136.36,330.0,33,11,0,124999.6
2026-03-08,SKU1015,Apparel_Item_5,Apparel,East,36.0,428.01,146.7,60,16,0,15408.36
2025-01-26,SKU1013,Apparel_Item_3,Apparel,East,,1957.04,76.6,31,16,0,555799.36
2026-05-24,SKU1011,Apparel_Item_1,Apparel,North,154.0,1907.31,149.7,41,15,0,293725.74
2025-10-26,SKU1005,Electronics_Item_5,ELECTRONICS,East,93.0,363.88,387.9,47,18,0,33840.84
2025-10-12,SKU1021,Beauty_Item_1,Beauty,East,356.0,1121.02,1079.3,69,5,0,399083.12
2025-05-11,SKU1007,Grocery_Item_2,Grocery,North,227.0,1627.47,854.2,69,10,0,369435.69
2024-12-08,SKU1005,Electronics_Item_5,Electronics,West,76.0,363.88,1070.9,47,18,0,27654.88
2025-12-21,SKU1017,Home_Item_2,Home & Kitchen,East,393.0,848.27,3295.7,42,19,0,333370.11
2024-11-24,SKU1003,Electronics_Item_3,Electronics,South,299.0,280.73,1092.0,78,12,0,83938.27
2024-12-29,SKU1016,Home_Item_1,Home & Kitchen,East,96.0,1874.67,1551.2,78,9,0,179968.32
2025-06-29,SKU1016,Home_Item_1,Home & Kitchen,East,61.0,1874.67,475.6,78,9,0,114354.87
2026-02-22,SKU1022,Beauty_Item_2,Beauty,North  ,118.0,1765.65,380.7,38,4,0,208346.7
2026-08-23,SKU1013,Apparel_Item_3,Apparel,West,,1957.04,3951.0,31,16,0,688878.08
2025-09-28,SKU1024,Beauty_Item_4,Beauty,South,177.0,999.32,839.3,37,19,1,176879.64
2024-10-13,SKU1009,Grocery_Item_4,Grocery,East,227.0,1408.73,1042.4,23,18,0,319781.71
2025-12-21,SKU1018,Home_Item_3,Home & Kitchen,North,160.0,1200.41,,31,17,0,192065.6
2026-06-14,SKU1008,Grocery_Item_3,Grocery,North,,1136.36,202.8,33,11,0,82954.28
2025-12-07,SKU1011,Apparel_Item_1,APPAREL,South,210.0,1907.31,1737.5,41,15,0,400535.1
2025-03-30,SKU1015,Apparel_Item_5,Apparel,East,,428.01,233.7,60,16,0,13696.32
2025-05-25,SKU1024,Beauty_Item_4,Beauty,,756.9859864678185,999.32,264.6,37,19,0,82943.56
2025-11-02,SKU1007,Grocery_Item_2,Grocery,East,497.0,1627.47,519.8,69,10,1,808852.59
23-03-2025,SKU1024,Beauty_Item_4,BEAUTY,North,84.0,999.32,488.5,37,19,0,83942.88
2024-09-08,SKU1008,Grocery_Item_3,Grocery,South,96.0,1136.36,1466.5,33,11,0,109090.56
2025-04-20,SKU1001,Electronics_Item_1,Electronics,East,61.0,1946.19,719.5,46,14,0,118717.59
2024-11-17,SKU1011,Apparel_Item_1,Apparel,,150.0,1907.31,815.8,41,15,0,286096.5
2025-08-17,SKU1001,Electronics_Item_1,Electronics,East,84.0,1946.19,261.3,46,14,0,163479.96
2025-03-02,SKU1004,Electronics_Item_4,Electronics,West,234.0,1914.79,1846.9,67,15,0,448060.86
2026-04-26,SKU1017,Home_Item_2,Home & Kitchen,North,221.0,848.27,556.6,42,19,0,187467.67
2024-11-17,SKU1015,Apparel_Item_5,Apparel,South,42.0,428.01,115.6,60,16,0,17976.42
2025-11-09,SKU1006,Grocery_Item_1,Grocery,North,610.0,958.46,772.2,75,6,1,584660.6
2025-10-05,SKU1006,Grocery_Item_1,Grocery,East,343.0,958.46,1278.2,75,6,0,328751.78
2026-08-16,SKU1010,Grocery_Item_5,Grocery,North,187.0,2077.7,2290.7,57,7,0,388529.9
2026-03-08,SKU1002,Electronics_Item_2,Electronics,North  ,224.0,2153.56,784.9,61,4,1,482397.44
2026-08-02,SKU1007,Grocery_Item_2,Grocery,South  ,230.0,1627.47,1128.0,69,10,0,374318.1
2024-11-17,SKU1001,Electronics_Item_1,Electronics,North,116.0,1946.19,504.0,46,14,0,225758.04
2026-08-02,SKU1001,Electronics_Item_1,Electronics,West,53.0,1946.19,470.6,46,14,0,103148.07
2025-01-05,SKU1006,Grocery_Item_1,Grocery,East,369.0,958.46,2345.0,75,6,0,353671.74
2026-03-15,SKU1018,Home_Item_3,Home & Kitchen,,,1200.41,613.9,31,17,1,256887.74
2025-02-02,SKU1004,Electronics_Item_4,Electronics,West  ,,1914.79,1213.7,67,15,0,597414.48
2024-12-01,SKU1015,Apparel_Item_5,APPAREL,North,,428.01,825.8,60,16,0,20544.48
2026-07-19,SKU1025,Beauty_Item_5,Beauty,South,184.0,1722.11,1609.2,28,14,0,316868.24
2024-12-22,SKU1015,Apparel_Item_5,Apparel,West,,428.01,698.8,60,16,0,19260.45
2025-11-30,SKU1015,Apparel_Item_5,Apparel,East,53.0,428.01,453.7,60,16,0,22684.53
19-04-2026,SKU1024,Beauty_Item_4,Beauty,East,86.0,999.32,635.8,37,19,0,85941.52
2026-02-15,SKU1006,Grocery_Item_1,Grocery,East,299.0,958.46,273.6,75,6,0,286579.54
2024-10-06,SKU1004,Electronics_Item_4,Electronics,East,526.0,1914.79,1561.2,67,15,1,1007179.54
2025-03-16,SKU1012,Apparel_Item_2,Apparel,North,68.0,2428.21,,73,11,0,165118.28
2025-02-09,SKU1010,Grocery_Item_5,Grocery,North,241.0,2077.7,3738.1,57,7,0,500725.7
2025-07-06,SKU1018,Home_Item_3,Home & Kitchen,South,152.0,1200.41,346.0,31,17,0,182462.32
2025-06-01,SKU1011,Apparel_Item_1,Apparel,North,145.0,1907.31,101.5,41,15,0,276559.95
2026-07-05,SKU1002,Electronics_Item_2,Electronics,North,215.0,2153.56,2774.3,61,4,1,463015.4
2026-02-15,SKU1001,Electronics_Item_1,Electronics,West,82.0,1946.19,466.6,46,14,0,159587.58
2024-09-29,SKU1006,Grocery_Item_1,Grocery,West,255.0,958.46,653.0,75,6,0,244407.3
2026-05-03,SKU1013,Apparel_Item_3,Apparel,South,235.0,,1364.9,31,16,0,459904.4
2025-11-23,SKU1025,Beauty_Item_5,Beauty,East,295.0,1722.11,1024.8,28,14,0,508022.45
2025-11-16,SKU1015,Apparel_Item_5,Apparel,West,56.0,428.01,551.7,60,16,0,23968.56
2025-06-15,SKU1005,Electronics_Item_5,Electronics,West,,363.88,60.4,47,18,1,28746.52
2026-08-09,SKU1012,Apparel_Item_2,Apparel,West,85.0,2428.21,309.5,73,11,0,206397.85
2025-05-25,SKU1006,Grocery_Item_1,Grocery,West,196.0,958.46,1567.9,75,6,0,187858.16
2025-01-26,SKU1020,Home_Item_5,HOME & KITCHEN,East,44.0,605.93,124.6,60,13,0,26660.92
2024-11-10,SKU1001,Electronics_Item_1,Electronics,South,104.0,1946.19,49.5,46,14,0,202403.76
2025-11-09,SKU1014,Apparel_Item_4,Apparel,East,194.0,1193.47,244.2,22,11,0,231533.18
2026-02-01,SKU1006,Grocery_Item_1,Grocery,South,321.0,958.46,877.6,75,6,0,307665.66
2025-06-01,SKU1023,Beauty_Item_3,Beauty,West,97.0,2089.04,1637.9,68,10,0,202636.88
26-04-2026,SKU1007,Grocery_Item_2,Grocery,North,225.0,1627.47,234.1,69,10,0,366180.75
2026-08-16,SKU1007,Grocery_Item_2,Grocery,South,285.0,1627.47,400.0,69,10,0,463828.95
2025-07-13,SKU1001,Electronics_Item_1,Electronics,West,68.0,1946.19,60.5,46,14,0,132340.92
2025-07-06,SKU1007,Grocery_Item_2,Grocery,West,229.0,1627.47,431.8,69,10,0,372690.63
2025-09-14,SKU1016,Home_Item_1,Home & Kitchen,South,75.0,1874.67,277.3,78,9,0,140600.25
2024-11-10,SKU1012,Apparel_Item_2,Apparel,South,107.0,2428.21,231.2,73,11,1,259818.47
2024-10-27,SKU1002,Electronics_Item_2,ELECTRONICS,East,223.0,2153.56,952.9,61,4,0,480243.88
2026-01-04,SKU1020,Home_Item_5,Home & Kitchen,West,51.0,605.93,73.4,60,13,0,30902.43
2025-09-14,SKU1004,Electronics_Item_4,Electronics,North,378.0,1914.79,1380.5,67,15,0,723790.62
2026-07-12,SKU1023,Beauty_Item_3,Beauty,West,114.0,2089.04,318.9,68,10,0,238150.56
2024-11-24,SKU1018,Home_Item_3,Home & Kitchen,West  ,234.0,1200.41,687.7,31,17,0,280895.94
2026-05-03,SKU1009,Grocery_Item_4,Grocery,East,262.0,1408.73,331.7,23,18,1,369087.26
2025-06-22,SKU1009,Grocery_Item_4,Grocery,East,172.0,1408.73,1138.3,23,18,0,242301.56
2025-01-19,SKU1024,Beauty_Item_4,Beauty,North,135.0,999.32,130.2,37,19,0,134908.2
2026-05-10,SKU1005,Electronics_Item_5,ELECTRONICS,West,49.0,363.88,154.4,47,18,0,17830.12
2026-03-08,SKU1005,Electronics_Item_5,Electronics,West,617.126702849916,363.88,292.1,47,18,0,18921.76
28-12-2025,SKU1005,Electronics_Item_5,Electronics,East,54.0,363.88,363.0,47,18,0,19649.52
2026-03-15,SKU1022,Beauty_Item_2,Beauty,North,101.0,1765.65,109.7,38,4,0,178330.65
2025-10-19,SKU1022,Beauty_Item_2,Beauty,East,113.0,1765.65,1517.2,38,4,0,199518.45
